date,temp,feels_like,pressure,humidity,wind_speed,wind_deg,avg_rain,avg_snow,clouds_all,total_rain,total_snow,temp_min,temp_max,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Snow,weather_Thunderstorm,weather_broken clouds,weather_few clouds,weather_fog,weather_haze,weather_heavy intensity rain,weather_heavy snow,weather_light intensity drizzle,weather_light rain,weather_light rain and snow,weather_light snow,weather_mist,weather_moderate rain,weather_overcast clouds,weather_scattered clouds,weather_sky is clear,weather_snow,weather_thunderstorm,weather_thunderstorm with heavy rain,weather_thunderstorm with light rain,weather_thunderstorm with rain,weather_very heavy rain
2015-01-28,30.534166666666668,19.758333333333333,1020.125,45.625,15.164583333333333,325.4166666666667,0.0,0.0,16.083333333333332,0.0,0.0,21.47,24.73,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-01-29,31.635416666666668,26.463333333333335,1025.5416666666667,44.0,6.142916666666667,180.0,0.7050000000000001,0.0,42.916666666666664,1.4100000000000001,0.0,19.29,26.71,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
2015-01-30,38.85208333333333,31.949166666666667,1016.5,52.833333333333336,12.34125,256.25,0.0,0.0,70.0,0.0,0.0,29.93,32.83,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2015-01-31,26.37291666666667,15.582083333333335,1026.125,40.291666666666664,14.140416666666667,304.1666666666667,0.0,0.0,7.333333333333333,0.0,0.0,18.05,20.77,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-02-01,33.035000000000004,30.0725,1024.375,53.583333333333336,3.4600000000000004,130.0,0.0,0.0,68.29166666666667,0.0,0.0,21.09,26.71,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-02-02,39.79115384615385,35.28807692307692,1004.1153846153846,68.46153846153847,8.785769230769231,152.69230769230768,0.6224999999999999,0.0,84.42307692307692,9.959999999999999,0.0,29.57,31.75,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2015-02-03,29.166666666666668,19.645,1023.8333333333334,40.916666666666664,11.84625,297.9166666666667,0.0,0.0,30.291666666666668,0.0,0.0,22.01,24.73,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-02-04,37.01291666666666,31.342083333333335,1023.5,50.625,7.838333333333334,180.0,0.0,0.0,59.375,0.0,0.0,22.89,29.77,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-02-05,38.335,30.1725,1017.125,42.666666666666664,15.6875,274.5833333333333,0.0,0.0,63.791666666666664,0.0,0.0,25.97,27.79,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-02-06,25.254583333333333,16.049166666666668,1026.375,35.833333333333336,10.280416666666666,257.9166666666667,0.0,0.0,33.208333333333336,0.0,0.0,12.09,17.71,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-02-07,35.725833333333334,33.38041666666667,1021.0,45.416666666666664,3.345833333333333,102.08333333333333,0.0,0.0,54.583333333333336,0.0,0.0,21.09,27.79,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-02-08,44.12125,41.61083333333333,1012.375,50.625,4.0200000000000005,74.58333333333333,0.0,0.0,80.0,0.0,0.0,30.09,34.81,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2015-02-09,40.695517241379314,34.69965517241379,1011.1724137931035,71.62068965517241,9.54103448275862,40.3448275862069,0.23555555555555557,0.0,83.10344827586206,2.12,0.0,35.49,36.05,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
2015-02-10,35.091153846153844,25.911923076923078,1015.8846153846154,76.5,14.204615384615384,127.3076923076923,0.48,0.22,87.5,2.88,0.66,30.11,32.83,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
2015-02-11,35.94541666666667,28.830416666666665,1017.9166666666666,55.833333333333336,10.085416666666667,252.08333333333334,0.0,0.0,18.541666666666668,0.0,0.0,26.87,29.77,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-12,36.541599999999995,30.4752,1012.04,59.8,9.08,228.56,0.1875,0.0,79.52,0.75,0.0,32.23,34.81,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
2015-02-13,22.096249999999998,10.417916666666667,1023.0833333333334,38.333333333333336,17.186666666666667,317.0833333333333,0.0,0.0,22.583333333333332,0.0,0.0,12.83,15.13,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-02-14,30.410833333333333,23.1075,1013.0,40.125,8.957083333333333,181.25,0.27,0.0,68.5,0.27,0.0,17.49,23.83,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-02-15,17.9924,5.513999999999999,1015.04,41.44,22.8336,305.6,0.51,0.37,29.92,0.51,0.74,7.59,10.42,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
2015-02-16,13.972916666666668,3.295833333333334,1027.3333333333333,40.708333333333336,11.147916666666667,277.5,0.0,0.34750000000000003,52.458333333333336,0.0,1.3900000000000001,7.25,9.79,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
2015-02-17,20.449583333333333,13.357083333333334,1015.5,65.5,5.797916666666667,176.66666666666666,0.0,0.9345454545454545,71.45833333333333,0.0,10.28,15.53,15.89,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
2015-02-18,24.20375,19.25,1013.0833333333334,59.25,4.857083333333333,125.83333333333333,0.0,0.21,54.166666666666664,0.0,0.21,8.49,14.81,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2015-02-19,19.006249999999998,6.720416666666666,1016.2916666666666,38.458333333333336,16.329166666666666,292.5,0.0,0.36,35.291666666666664,0.0,0.72,11.93,13.89,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
2015-02-20,12.621666666666668,1.3520833333333335,1028.0833333333333,36.541666666666664,10.653333333333334,286.25,0.0,0.0,21.375,0.0,0.0,3.83,5.83,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-02-21,19.392916666666668,8.827916666666667,1030.4583333333333,55.416666666666664,9.43125,179.16666666666666,0.0,0.722857142857143,52.125,0.0,5.0600000000000005,4.89,14.83,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
2015-02-22,37.294444444444444,33.927499999999995,1021.8888888888889,80.27777777777777,4.436111111111111,120.55555555555556,0.5878260869565217,1.58,85.13888888888889,13.52,1.58,27.77,31.75,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0
2015-02-23,35.43333333333333,27.159583333333334,1026.5,52.666666666666664,12.90875,297.9166666666667,0.0,0.0,79.375,0.0,0.0,25.43,27.79,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2015-02-24,21.3125,11.39875,1026.2083333333333,37.625,9.32,221.25,0.0,0.0,45.625,0.0,0.0,6.69,14.83,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-02-25,29.184166666666666,24.026666666666667,1013.0,53.666666666666664,5.37875,165.0,0.0,0.0,56.458333333333336,0.0,0.0,17.49,21.67,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2015-02-26,33.483333333333334,28.198333333333334,1014.125,66.83333333333333,6.46875,114.16666666666667,0.0,0.445,85.20833333333333,0.0,3.56,29.95,31.75,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
2015-02-27,31.229583333333334,25.357083333333335,1026.25,58.0,7.810833333333334,195.0,0.0,0.0,69.33333333333333,0.0,0.0,26.1,30.09,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2015-02-28,25.616666666666664,18.507916666666667,1041.3333333333333,38.416666666666664,6.77625,215.0,0.0,0.0,34.666666666666664,0.0,0.0,17.49,20.07,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-03-01,28.74857142857143,23.141428571428573,1036.25,67.10714285714286,5.608928571428572,159.28571428571428,0.0,1.1154545454545455,72.03571428571429,0.0,12.27,19.29,24.73,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0
2015-03-02,36.864285714285714,32.02178571428571,1023.7857142857143,72.57142857142857,7.878571428571428,195.35714285714286,0.6224999999999999,0.53,71.25,4.9799999999999995,1.06,31.89,32.83,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0
2015-03-03,33.2996,26.4636,1028.12,54.76,8.499600000000001,204.8,0.21333333333333335,0.11,69.88,0.64,0.22,24.69,30.67,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0
2015-03-04,42.74411764705882,38.745294117647056,1012.9117647058823,81.58823529411765,6.864117647058824,172.05882352941177,0.7713333333333333,0.0,88.52941176470588,11.57,0.0,31.89,33.73,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2015-03-05,38.57589743589744,32.03025641025641,1018.1025641025641,84.07692307692308,9.884358974358975,293.5897435897436,0.7824,1.565,90.0,19.56,12.52,26.33,28.15,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
2015-03-06,22.911666666666665,13.408333333333333,1033.25,51.291666666666664,9.735000000000001,248.33333333333334,0.0,0.22333333333333336,23.708333333333332,0.0,0.67,12.09,15.73,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
2015-03-07,28.903333333333336,22.612083333333334,1027.375,56.958333333333336,7.2875000000000005,198.75,0.0,0.0,28.541666666666668,0.0,0.0,12.09,19.69,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-03-08,46.04583333333333,42.86541666666667,1020.3333333333334,48.625,7.050000000000001,202.91666666666666,0.0,0.0,37.583333333333336,0.0,0.0,28.29,35.33,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-03-09,46.85708333333333,45.123333333333335,1022.1666666666666,53.291666666666664,2.7795833333333335,95.0,0.0,0.0,72.95833333333333,0.0,0.0,31.89,37.13,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-03-10,45.4904,43.4868,1023.36,67.64,3.3684000000000003,80.4,0.37875000000000003,0.0,77.8,3.0300000000000002,0.0,31.89,39.67,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
2015-03-11,49.71225,48.45975,1017.175,82.275,3.7725,135.5,0.44034482758620686,0.0,87.4,12.77,0.0,43.52,46.51,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
2015-03-12,50.130833333333335,46.28916666666667,1028.9166666666667,38.333333333333336,8.770416666666668,252.08333333333334,0.0,0.0,22.541666666666668,0.0,0.0,42.39,45.03,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-03-13,42.64041666666667,40.564166666666665,1035.0833333333333,45.291666666666664,3.9804166666666667,80.83333333333333,0.0,0.0,57.375,0.0,0.0,30.09,33.31,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-03-14,47.10666666666667,44.71962962962963,1019.7037037037037,84.0,6.927037037037037,161.4814814814815,0.6790909090909091,0.0,90.0,14.94,0.0,41.74,42.69,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
2015-03-15,51.0248,48.5268,1012.92,63.28,11.390799999999999,254.8,0.16,0.0,48.64,0.32,0.0,42.69,47.48,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0
2015-03-16,47.07749999999999,44.15625,1017.0416666666666,58.416666666666664,5.144583333333333,169.16666666666666,0.0,0.0,58.875,0.0,0.0,31.89,38.77,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-03-17,56.37875,53.92666666666667,1008.0833333333334,53.333333333333336,10.149166666666668,210.83333333333334,0.0,0.0,69.79166666666667,0.0,0.0,44.49,48.85,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2015-03-18,41.925000000000004,35.602916666666665,1020.2916666666666,29.541666666666668,13.812916666666666,302.0833333333333,0.0,0.0,34.125,0.0,0.0,31.89,33.46,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-03-19,41.3725,39.807916666666664,1025.1666666666667,44.125,2.6945833333333336,78.33333333333333,0.0,0.0,44.708333333333336,0.0,0.0,30.09,33.94,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-03-20,37.43096774193548,33.20322580645161,1023.4193548387096,79.3225806451613,5.961290322580646,60.96774193548387,1.0195238095238095,0.0,89.03225806451613,21.41,0.0,33.69,34.83,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2015-03-21,42.08291666666667,39.13291666666667,1018.75,78.04166666666667,5.742916666666667,228.75,0.0,0.0,64.79166666666667,0.0,0.0,31.55,35.35,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2015-03-22,48.96041666666667,44.8525,1018.0,47.375,9.422916666666667,256.6666666666667,0.0,0.0,55.875,0.0,0.0,42.37,44.19,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-03-23,40.47166666666667,36.65291666666666,1022.75,33.416666666666664,5.96625,123.33333333333333,0.0,0.0,35.375,0.0,0.0,31.6,33.21,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-03-24,39.49458333333333,36.90125,1025.8333333333333,39.083333333333336,3.7937499999999997,47.916666666666664,0.0,0.0,74.45833333333333,0.0,0.0,35.49,37.85,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-03-25,38.82958333333333,36.31041666666667,1028.0,58.958333333333336,4.027916666666667,90.41666666666667,0.27,0.0,67.125,0.54,0.0,28.29,34.81,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-03-26,55.284,53.283199999999994,1013.56,66.92,8.8852,190.4,0.5216666666666666,0.0,77.0,3.13,0.0,44.49,49.75,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2015-03-27,48.505199999999995,45.09479999999999,1008.2,70.68,9.9952,268.8,0.6188888888888889,0.0,83.84,11.14,0.0,40.89,41.85,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0
2015-03-28,36.470416666666665,27.43375,1014.2083333333334,42.875,14.922083333333333,315.0,0.0,0.0,62.125,0.0,0.0,29.95,31.89,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-03-29,33.7575,26.094583333333333,1026.2083333333333,31.875,9.880833333333333,265.8333333333333,0.0,0.0,8.875,0.0,0.0,25.27,27.79,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-03-30,48.12625,43.69083333333333,1015.5,35.25,10.029583333333333,189.16666666666666,0.385,0.0,62.25,0.77,0.0,37.29,40.89,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-03-31,53.97708333333333,51.48500000000001,1010.5416666666666,38.541666666666664,10.700416666666667,207.5,0.295,0.0,39.125,1.18,0.0,35.49,44.71,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-04-01,47.80375,43.14166666666667,1017.2083333333334,52.125,11.762083333333335,280.8333333333333,0.0,0.0,22.75,0.0,0.0,31.89,40.75,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-04-02,52.29208333333333,48.98500000000001,1022.5833333333334,49.041666666666664,11.911666666666667,185.41666666666666,0.0,0.0,27.833333333333332,0.0,0.0,35.49,41.83,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-04-03,65.58239999999999,64.7856,1012.44,62.64,10.1196,192.4,0.7083333333333334,0.0,67.32,8.5,0.0,60.69,62.71,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0
2015-04-04,59.100833333333334,56.97875,1011.8333333333334,48.166666666666664,15.658333333333333,277.0833333333333,0.64,0.0,55.916666666666664,3.84,0.0,53.22,53.78,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
2015-04-05,51.84291666666667,48.681666666666665,1024.5,32.083333333333336,8.389166666666666,204.16666666666666,0.0,0.0,22.208333333333332,0.0,0.0,35.49,42.73,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-04-06,59.61375,57.219166666666666,1023.5416666666666,35.958333333333336,9.47875,166.25,0.0,0.0,41.375,0.0,0.0,39.09,47.77,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-04-07,65.79708333333333,65.09833333333334,1020.7083333333334,64.33333333333333,9.237083333333333,178.75,0.3114285714285714,0.0,75.83333333333333,2.1799999999999997,0.0,57.09,59.65,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2015-04-08,50.35363636363637,46.74727272727273,1022.5454545454545,85.54545454545455,11.096363636363636,66.36363636363636,0.9770588235294118,0.0,90.0,16.61,0.0,44.49,45.95,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
2015-04-09,45.38074074074074,41.18296296296297,1023.1481481481482,86.18518518518519,8.225555555555555,70.74074074074075,0.25,0.0,90.0,1.75,0.0,40.89,42.89,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2015-04-10,49.90484848484848,47.75909090909091,1016.8484848484849,88.78787878787878,5.748787878787879,123.33333333333333,0.2757142857142857,0.0,90.0,1.93,0.0,42.69,44.71,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2015-04-11,60.38125,58.24541666666667,1016.2083333333334,45.208333333333336,10.047916666666667,271.6666666666667,0.0,0.0,47.791666666666664,0.0,0.0,52.81,54.52,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-04-12,54.76083333333333,52.23791666666667,1026.0,42.0,4.46375,160.0,0.0,0.0,25.958333333333332,0.0,0.0,35.49,44.71,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-04-13,61.30875,59.55416666666667,1025.0,47.75,11.222083333333332,174.16666666666666,0.0,0.0,62.083333333333336,0.0,0.0,44.49,51.73,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2015-04-14,61.87428571428571,61.27392857142858,1020.6428571428571,74.75,8.867857142857142,111.07142857142857,1.6144444444444443,0.0,78.92857142857143,29.06,0.0,53.31,55.69,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
2015-04-15,57.29083333333333,55.1325,1022.9166666666666,51.375,7.736249999999999,182.08333333333334,0.25333333333333335,0.0,84.58333333333333,0.76,0.0,48.99,52.81,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2015-04-16,59.79708333333334,57.49791666666667,1028.0,42.958333333333336,4.232083333333333,85.41666666666667,0.0,0.0,68.41666666666667,0.0,0.0,48.09,53.71,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-04-17,65.31958333333334,64.73166666666667,1019.7916666666666,67.70833333333333,6.821666666666666,163.75,0.45333333333333337,0.0,73.58333333333333,2.72,0.0,56.48,57.09,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-04-18,68.48625,68.01625,1015.5,61.625,3.001666666666667,103.75,0.3,0.0,50.25,0.3,0.0,55.29,60.73,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-04-19,63.54,61.87583333333333,1018.7916666666666,48.541666666666664,9.517916666666666,98.75,0.31,0.0,57.166666666666664,0.62,0.0,56.43,58.75,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2015-04-20,65.25666666666667,65.11333333333333,1006.0833333333334,77.25,10.51375,140.0,1.9307142857142856,0.0,86.25,27.029999999999998,0.0,51.69,54.52,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2015-04-21,63.4508,61.986000000000004,1005.24,53.0,11.7412,217.2,3.272,0.0,56.84,16.36,0.0,55.87,57.67,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
2015-04-22,58.416666666666664,56.180416666666666,1007.4583333333334,47.041666666666664,9.555,234.16666666666666,0.5866666666666667,0.0,42.916666666666664,1.76,0.0,44.49,50.83,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
2015-04-23,51.345416666666665,47.74166666666667,1010.2083333333334,37.791666666666664,12.06,295.4166666666667,0.0,0.0,54.916666666666664,0.0,0.0,40.5,45.03,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-04-24,49.19166666666666,43.88666666666666,1014.75,35.958333333333336,13.46,313.75,0.0,0.0,33.916666666666664,0.0,0.0,39.09,41.38,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-04-25,48.31791666666667,45.161249999999995,1013.5,49.208333333333336,6.011666666666667,206.25,0.6433333333333334,0.0,75.66666666666667,1.9300000000000002,0.0,37.29,46.69,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-04-26,52.12166666666667,49.27791666666667,1006.2083333333334,62.25,5.3879166666666665,180.0,0.9042857142857142,0.0,72.91666666666667,6.33,0.0,42.69,46.06,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
2015-04-27,53.61708333333333,50.58208333333334,1008.0833333333334,47.125,9.358333333333333,259.1666666666667,0.1,0.0,61.875,0.1,0.0,40.89,48.67,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2015-04-28,57.4125,54.65833333333333,1012.1666666666666,48.541666666666664,12.359583333333333,308.75,0.0,0.0,51.166666666666664,0.0,0.0,46.29,48.69,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
2015-04-29,62.248333333333335,60.518750000000004,1008.875,48.25,3.8970833333333332,136.66666666666666,0.0,0.0,24.875,0.0,0.0,42.69,53.71,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-04-30,62.46875,61.010416666666664,1005.125,55.25,4.865833333333334,135.41666666666666,1.725,0.0,62.208333333333336,3.45,0.0,48.09,55.69,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
2015-05-01,57.43333333333334,55.97541666666667,1012.1666666666666,65.95833333333333,9.0325,112.5,0.355,0.0,86.04166666666667,2.84,0.0,53.49,55.15,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2015-05-02,60.43958333333333,58.88375,1015.5416666666666,57.416666666666664,3.3745833333333337,120.83333333333333,0.0,0.0,68.125,0.0,0.0,46.29,51.85,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2015-05-03,66.6725,65.44083333333333,1018.2916666666666,49.166666666666664,5.369166666666666,181.25,0.0,0.0,35.25,0.0,0.0,53.49,56.77,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
